Log file open, 02/06/23 21:10:44
[2023.02.06-20.10.45:539][  0]LogConfig: Set CVar [[fx.SkipVectorVMBackendOptimizations:1]]
[2023.02.06-20.10.45:539][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [Engine]
[2023.02.06-20.10.45:539][  0]LogConfig: Applying CVar settings from Section [ConsoleVariables] File [D:/USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/Saved/Config/WindowsEditor/Editor.ini]
[2023.02.06-20.10.45:539][  0]LogInit: Computer: DESKTOP-D99M0RM
[2023.02.06-20.10.45:539][  0]LogInit: User: osval
[2023.02.06-20.10.45:539][  0]LogInit: CPU Page size=4096, Cores=6
[2023.02.06-20.10.45:539][  0]LogInit: High frequency timer resolution =10.000000 MHz
[2023.02.06-20.10.45:539][  0]LogMemory: Memory total: Physical=16.0GB (16GB approx)
[2023.02.06-20.10.45:539][  0]LogMemory: Platform Memory Stats for WindowsEditor
[2023.02.06-20.10.45:539][  0]LogMemory: Process Physical Memory: 297.40 MB used, 306.97 MB peak
[2023.02.06-20.10.45:539][  0]LogMemory: Process Virtual Memory: 283.45 MB used, 283.45 MB peak
[2023.02.06-20.10.45:539][  0]LogMemory: Physical Memory: 12700.93 MB used,  3633.91 MB free, 16334.84 MB total
[2023.02.06-20.10.45:540][  0]LogMemory: Virtual Memory: 21971.89 MB used,  5114.95 MB free, 27086.84 MB total
[2023.02.06-20.10.45:540][  0]LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
[2023.02.06-20.10.45:545][  0]LogWindows: WindowsPlatformFeatures enabled
[2023.02.06-20.10.45:553][  0]LogInit: Physics initialised using underlying interface: Chaos
[2023.02.06-20.10.45:554][  0]LogInit: Using OS detected language (en-US).
[2023.02.06-20.10.45:554][  0]LogInit: Using OS detected locale (en-US).
[2023.02.06-20.10.45:556][  0]LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
[2023.02.06-20.10.45:748][  0]LogInit: Setting process to per monitor DPI aware
[2023.02.06-20.10.45:762][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.06-20.10.45:762][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.06-20.10.45:763][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.06-20.10.45:763][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.06-20.10.45:763][  0]LogWindowsTextInputMethodSystem: Activated input method: Polish (Poland) - (Keyboard).
[2023.02.06-20.10.45:763][  0]LogWindowsTextInputMethodSystem: Activated input method: Polish (Poland) - (Keyboard).
[2023.02.06-20.10.45:765][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.06-20.10.45:765][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.06-20.10.45:766][  0]LogWindowsTextInputMethodSystem: Available input methods:
[2023.02.06-20.10.45:766][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.02.06-20.10.45:766][  0]LogWindowsTextInputMethodSystem:   - French (France) - (Keyboard).
[2023.02.06-20.10.45:766][  0]LogWindowsTextInputMethodSystem:   - Spanish (Dominican Republic) - (Keyboard).
[2023.02.06-20.10.45:766][  0]LogWindowsTextInputMethodSystem:   - English (United States) - Touch Input Correction (TSF IME).
[2023.02.06-20.10.45:766][  0]LogWindowsTextInputMethodSystem:   - English (United States) - (Keyboard).
[2023.02.06-20.10.45:766][  0]LogWindowsTextInputMethodSystem:   - Polish (Poland) - (Keyboard).
[2023.02.06-20.10.45:766][  0]LogWindowsTextInputMethodSystem: Activated input method: English (United States) - (Keyboard).
[2023.02.06-20.10.45:783][  0]LogSlate: New Slate User Created. Platform User Id 0, User Index 0, Is Virtual User: 0
[2023.02.06-20.10.45:783][  0]LogSlate: Slate User Registered.  User Index 0, Is Virtual User: 0
[2023.02.06-20.10.45:965][  0]LogD3D12RHI: Display: Creating D3D12 RHI with Max Feature Level SM6
[2023.02.06-20.10.45:967][  0]LogWindows: Attached monitors:
[2023.02.06-20.10.45:967][  0]LogWindows:     resolution: 2560x1440, work area: (0, 0) -> (2560, 1400), device: '\\.\DISPLAY1' [PRIMARY]
[2023.02.06-20.10.45:967][  0]LogWindows:     resolution: 1920x1080, work area: (-1920, 0) -> (0, 1040), device: '\\.\DISPLAY2'
[2023.02.06-20.10.45:967][  0]LogWindows: Found 2 attached monitors.
[2023.02.06-20.10.45:967][  0]LogWindows: Gathering driver information using Windows Setup API
[2023.02.06-20.10.45:967][  0]LogRHI: RHI Adapter Info:
[2023.02.06-20.10.45:967][  0]LogRHI:             Name: NVIDIA GeForce GTX 1070
[2023.02.06-20.10.45:967][  0]LogRHI:   Driver Version: 516.59 (internal:31.0.15.1659, unified:516.59)
[2023.02.06-20.10.45:967][  0]LogRHI:      Driver Date: 6-23-2022
[2023.02.06-20.10.45:967][  0]LogD3D12RHI:     GPU DeviceId: 0x1b81 (for the marketing name, search the web for "GPU Device Id")
[2023.02.06-20.10.45:967][  0]LogD3D12RHI: InitD3DDevice: -D3DDebug = off -D3D12GPUValidation = off
[2023.02.06-20.10.45:970][  0]LogD3D12RHI: [Aftermath] Aftermath crash dumping enabled
[2023.02.06-20.10.45:970][  0]LogD3D12RHI: Emitting draw events for PIX profiling.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: [Aftermath] Aftermath enabled and primed
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: [Aftermath] Aftermath resource tracking enabled
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device1 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device2 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device3 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device4 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device5 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device6 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device7 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device8 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device9 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: ID3D12Device10 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: Bindless resources are supported
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: Ray tracing is disabled because D3D12 ray tracing tier 1.1 is required but only tier 1.0 is supported.
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: AtomicInt64OnTypedResource is supported
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: AtomicInt64OnGroupShared is supported
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: AtomicInt64OnDescriptorHeapResource is supported
[2023.02.06-20.10.46:049][  0]LogD3D12RHI: Shader Model 6.6 atomic64 is supported
[2023.02.06-20.10.46:107][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (3D)
[2023.02.06-20.10.46:107][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Copy)
[2023.02.06-20.10.46:108][  0]LogD3D12RHI: [GPUBreadCrumb] Successfully setup breadcrumb resource for DiagnosticBuffer (Compute)
[2023.02.06-20.10.46:164][  0]LogD3D12RHI: Display: Not using pipeline state disk cache per r.D3D12.PSO.DiskCache=0
[2023.02.06-20.10.46:164][  0]LogD3D12RHI: Display: Not using driver-optimized pipeline state disk cache per r.D3D12.PSO.DriverOptimizedDiskCache=0
[2023.02.06-20.10.46:164][  0]LogRHI: Texture pool is 4611 MB (70% of 6588 MB)
[2023.02.06-20.10.46:164][  0]LogD3D12RHI: Async texture creation enabled
[2023.02.06-20.10.46:164][  0]LogD3D12RHI: RHI has support for 64 bit atomics
[2023.02.06-20.10.46:191][  0]LogTurnkeySupport: Running Turnkey SDK detection: ' -ScriptsForProject="D:/USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/UnrealPixelWorlds.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/Intermediate/TurnkeyReport_0.log" -log="D:/USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/Intermediate/TurnkeyLog_0.log" -project="D:/USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/UnrealPixelWorlds.uproject"  -platform=all'
[2023.02.06-20.10.46:191][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/UnrealPixelWorlds.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/Intermediate/TurnkeyReport_0.log" -log="D:/USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/Intermediate/TurnkeyLog_0.log" -project="D:/USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/UnrealPixelWorlds.uproject"  -platform=all" ]
[2023.02.06-20.10.46:217][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatASTC
[2023.02.06-20.10.46:217][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatDXT
[2023.02.06-20.10.46:217][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatETC2
[2023.02.06-20.10.46:217][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatIntelISPCTexComp
[2023.02.06-20.10.46:217][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatUncompressed
[2023.02.06-20.10.46:217][  0]LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.8
[2023.02.06-20.10.46:217][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
[2023.02.06-20.10.46:217][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.02.06-20.10.46:217][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.02.06-20.10.46:218][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.02.06-20.10.46:218][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.02.06-20.10.46:224][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.02.06-20.10.46:245][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.02.06-20.10.46:245][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.02.06-20.10.46:249][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.02.06-20.10.46:249][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.02.06-20.10.46:252][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.02.06-20.10.46:252][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.02.06-20.10.46:252][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.02.06-20.10.46:252][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.02.06-20.10.46:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.02.06-20.10.46:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.02.06-20.10.46:255][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.02.06-20.10.46:258][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.02.06-20.10.46:258][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.02.06-20.10.46:264][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.02.06-20.10.46:264][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.02.06-20.10.46:264][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.02.06-20.10.46:264][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.02.06-20.10.46:264][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.02.06-20.10.46:264][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.02.06-20.10.46:267][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.02.06-20.10.46:267][  0]LogTargetPlatformManager:   ADPCM
[2023.02.06-20.10.46:267][  0]LogTargetPlatformManager:   PCM
[2023.02.06-20.10.46:270][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.02.06-20.10.46:270][  0]LogTargetPlatformManager:   BINKA
[2023.02.06-20.10.46:275][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.02.06-20.10.46:275][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.02.06-20.10.46:275][  0]LogTargetPlatformManager:   OGG
[2023.02.06-20.10.46:277][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.02.06-20.10.46:277][  0]LogTargetPlatformManager:   OPUS
[2023.02.06-20.10.46:318][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   SF_METAL
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.02.06-20.10.46:323][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.02.06-20.10.46:330][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.02.06-20.10.46:330][  0]LogTargetPlatformManager:   VVM_1_0
[2023.02.06-20.10.46:330][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.02.06-20.10.46:330][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.02.06-20.10.46:330][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.02.06-20.10.46:330][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.02.06-20.10.46:330][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.02.06-20.10.46:330][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.02.06-20.10.46:333][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.02.06-20.10.46:333][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.02.06-20.10.46:333][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.06-20.10.46:333][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.02.06-20.10.46:357][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.02.06-20.10.46:357][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.02.06-20.10.46:357][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.02.06-20.10.46:369][  0]LogDerivedDataCache: Speed tests for C:/Users/osval/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.02.06-20.10.46:369][  0]LogDerivedDataCache: Display: Performance to C:/Users/osval/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=247.80MBs, RandomWriteSpeed=124.36MBs. Assigned SpeedClass 'Local'
[2023.02.06-20.10.46:370][  0]LogDerivedDataCache: Using Local data cache path C:/Users/osval/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.02.06-20.10.46:370][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.02.06-20.10.46:370][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.02.06-20.10.46:370][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.02.06-20.10.46:370][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.02.06-20.10.46:370][  0]LogShaderCompilers: Guid format shader working directory is -43 characters bigger than the processId version (../../../../../../USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/Intermediate/Shaders/WorkingDirectory/15892/).
[2023.02.06-20.10.46:370][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/osval/AppData/Local/Temp/UnrealShaderWorkingDir/C26D75114D3191B1A8EF3B8A2CAB85D2/'.
[2023.02.06-20.10.46:370][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.02.06-20.10.46:371][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 9 workers.
[2023.02.06-20.10.47:066][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.02.06-20.10.47:251][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../USERS/Kikilo/GitHub/Unreal-Studies/UnrealPixelWorlds/UnrealPixelWorlds/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.02.06-20.10.47:251][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: ---
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: ---
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.02.06-20.10.47:435][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.02.06-20.10.47:605][  0]LogSlate: Using FreeType 2.10.0
[2023.02.06-20.10.47:606][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.02.06-20.10.47:665][  0]LogAssetRegistry: FAssetRegistry took 0.0210 seconds to start up
[2023.02.06-20.10.47:677][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.02.06-20.10.47:958][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.02.06-20.10.48:428][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: Available device profiles:
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443444800][000006D439EAD800 52] GlobalDefaults, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443445C00][000006D43AF90000 52] Windows, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443445E00][000006D431337800 52] WindowsEditor, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443444600][000006D439C12800 52] WindowsServer, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443445800][000006D43E110000 52] WindowsClient, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443443C00][000006D43E115000 52] IOS, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443444000][000006D43E117800 52] iPadAir2, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443446800][000006D43E11C800 52] IPadPro, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443446A00][000006D43E11A000 52] iPadAir3, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443445A00][000006D43D71C800 52] iPadAir4, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443444E00][000006D43E140000 52] iPadAir5, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443443400][000006D43E145000 52] iPadMini4, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443446400][000006D43E147800 52] iPadMini5, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443443800][000006D43E14A000 52] iPadMini6, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443448400][000006D43E1C0000 52] iPhone6S, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443448600][000006D43E1C2800 52] iPhone7, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443448800][000006D43E1C5000 52] iPodTouch7, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443447800][000006D43E1CA000 52] iPhone6SPlus, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443448A00][000006D43E1CC800 52] iPhone7Plus, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443447C00][000006D43E112800 52] iPhoneSE, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443447000][000006D43E14C800 52] iPhone8, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443443600][000006D43E1C7800 52] iPhone8Plus, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443446600][000006D43E1D0000 52] iPhoneX, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443445400][000006D43E1D5000 52] iPhoneXS, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443448000][000006D43E1D7800 52] iPhoneXSMax, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443446000][000006D43E1DA000 52] iPhoneXR, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443448E00][000006D43E1DC800 52] iPhone11, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443448C00][000006D43E142800 52] iPhone11Pro, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443446E00][000006D43E1E0000 52] iPhone11ProMax, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443444C00][000006D43E1E5000 52] iPhoneSE2, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443444200][000006D43E1E7800 52] iPhone12Mini, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443443A00][000006D43E1EA000 52] iPhone12, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443445000][000006D43E1EC800 52] iPhone12Pro, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443446C00][000006D43E1D2800 52] iPhone12ProMax, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443447200][000006D43E160000 52] iPhone13Mini, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443447600][000006D43E165000 52] iPhone13, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443449000][000006D43E167800 52] iPhone13Pro, 
[2023.02.06-20.10.48:428][  0]LogDeviceProfileManager: 	[000006D443449400][000006D43E16A000 52] iPhone13ProMax, 
